,Breakout_20,BuyHold,EqualWeight,EqualWeight+Regime,HRP,HRP+Regime,InverseVol,MA_20_50,MaxSharpe,MinVariance,MomentumPullback,MomentumTilt,PPO_ensemble,PPO_s0,PPO_s1,PPO_s2,RSI_35_60,Random,RiskParity,RiskParity+Regime,Selected_OOS,Sentiment_Momentum,VIX_Regime_Mom
2025-04-03,130731.55758853532,156935.7645208645,156134.691479162,144009.7197646585,159014.96913674547,147608.36814704406,155625.80773794447,128154.11318843151,188346.50792244496,156917.0157066498,115484.51142171792,172545.57197081932,148671.38773336555,148297.7944325775,148898.24181724785,148791.05884558658,120523.58784222958,91621.9205521247,155362.1883552902,144044.43062336717,130481.88822835422,109883.98496200291,115295.11463101895
2025-04-04,130898.4083765105,155200.22741341603,154452.80166915205,142644.06917818065,157779.66414274837,146832.7079571782,153868.95186225226,127725.6567312789,189186.14088460585,156359.68151057378,115107.4749532796,171940.7477852193,146558.08027074538,146351.0180751447,146814.29369232734,146481.14147705352,120553.71045009333,91266.78866314812,153702.41951546262,143038.26180803095,130055.88798185253,109052.50019711495,114893.18007123524
2025-04-07,130147.06616487284,151589.57946878255,150871.28413696785,140004.3236273165,154785.55548355827,144800.584730438,150201.06647920553,125798.70231478591,183101.97916739082,153629.7908717722,114760.22911006966,166456.76126299237,142861.95495902526,142736.31365233558,143173.12295111496,142648.78947110617,120583.84058653732,90723.26506500464,150176.09720865407,140787.80647569732,129663.54711515378,109079.75582199973,113549.26691747391
2025-04-08,130434.28174163846,153837.79865978585,153113.498911617,141663.82407046144,156844.48984318448,146204.4141672094,152435.8381756789,126909.62977797458,185483.45759522694,155472.94661805313,114725.64583005648,168813.17236012532,145161.4378409951,145035.13047012564,145457.02784031717,144964.0759083407,120613.97825344322,91394.64149697205,152459.5564537412,142270.19193364368,129624.47268325208,109107.01825891624,114175.25415265057
2025-04-09,130429.92612121307,153122.3252936299,152386.66081673346,141029.72795715436,157087.0705314084,146393.01475776042,151779.0979078347,126051.8689743431,185103.68638710407,156123.71612167498,114285.6602922321,168653.17206879143,144353.41408170084,144241.42777195032,144513.62096285893,144277.26659218784,120644.12345269314,91151.65178591979,152020.4835096949,142034.87030473448,129127.34849697186,109134.28750956697,114203.79011370314
2025-04-11,130698.64508194217,155055.42348721912,154284.08946727356,142376.44289249263,158922.9196242268,147689.97151123112,153677.71557797393,127125.26410905189,188963.4638704702,157887.00058151374,114638.43388327934,171943.38801158703,146160.10992569802,145937.57642426522,146300.29567739138,146214.9287642358,120674.2761861695,92029.01316171304,153909.5720856114,143310.21005212056,129525.93497155848,109161.56357565487,114232.33320678338
2025-04-15,130649.13849057953,157308.58808661555,156523.98802465977,144041.76245710938,160732.77522570686,148948.44530984736,155993.69131358172,128831.66987331469,194073.12257599403,159744.35652378568,115516.55229910536,176100.42543526535,148553.9007626222,148041.70528813277,148652.75027232768,148941.21665044798,120704.43645575555,93111.00827459086,156143.10802265326,144739.17039540265,130518.09008893749,109188.84645888343,114260.88343367387
2025-04-16,130956.5237008759,157880.8283295321,157102.51119174302,144440.5246230517,161451.17977917843,149464.31804609153,156614.44002074914,129161.46001156623,195890.60280922367,160507.33767080243,115677.74939779895,177474.33767771735,149084.05810168065,148648.25465320074,149219.92585876552,149357.3214248897,120734.60426333464,92961.22054524177,156766.79951188213,145197.66396007364,130700.22102195641,109216.13616095633,114225.45538462083
2025-04-17,131711.9300294345,160481.39421995264,159670.82460774237,146251.45955437698,163875.2521580908,151148.15886262376,159217.07841500864,130721.0714184106,201350.79613465833,162609.49586556287,116337.78072450911,183083.68844768088,151613.6959969951,151101.88075120046,151734.12856284133,151978.4262407559,120764.77961079087,93267.54745745353,159239.1573521941,146906.95057484845,131445.9672067804,109150.53876912355,115548.77260143426
2025-04-21,131531.5233589678,161424.8513975822,160589.6140181746,146950.0126894263,164350.43175065515,151464.42367538618,160073.83044265324,131301.7437278263,201900.27299005503,162802.08276365584,116517.04415578696,183575.4768845262,152567.67258001238,151795.13940256758,152705.21748994573,153177.55957359547,120794.96250000862,93333.51500398171,159968.575028894,147396.36537182785,131648.51065365018,109282.63097321986,115934.50861547023
2025-04-22,132282.60209949108,161969.7497799796,161146.05135220484,147277.57865184068,165349.56449807773,152167.64109115885,160691.94996371688,131388.33982332126,201781.34694265592,164411.28964292712,116529.55329608485,182677.8284709532,152797.2199970082,151944.11341868126,152990.995858981,153431.908386828,120825.15293287284,93236.65065155075,160745.66675094533,147908.30733622337,131662.64429136564,109868.87501577493,116035.51994150077
2025-04-23,132225.43344345063,162845.53483339027,162015.73417524554,148030.63733152693,166402.8167593337,152825.9428915621,161715.24507525988,131460.63444784534,201994.26274653236,165014.26729533085,116685.93338224918,184038.6151643176,154153.72612292174,153333.7562771985,154374.37952371745,154727.8915553791,120855.35091126886,93493.34031320609,161802.15668567104,148563.1987715423,131839.33265132696,109887.93534094498,116045.61181263794
2025-04-24,131243.1851839751,161597.5659737871,160754.1041254051,147153.32928792347,164611.34203926803,151631.10138275524,160391.2044614846,130491.15603695162,199473.32546233834,162966.42866575392,116698.26648816084,181698.41174757207,152738.391990253,151576.3084893357,153008.20029959784,153608.06207257602,120885.55643708265,93389.46570733852,160202.84801852406,147545.41623585153,131853.26739398,109070.55873361294,115077.62846338532
2025-04-25,130803.50949711312,161140.387364864,160294.6898682962,146848.73507638153,164493.6349729344,151521.47427518637,160052.92603959012,129931.70274205339,197882.74344354527,162986.07724436297,116612.03691891055,180431.3146150561,152433.25641361997,151293.49443910332,152681.74958833744,153301.8445290992,120915.76951220047,93089.66427241809,159902.29181938057,147329.35470895044,131755.83963610686,108583.50865898891,115106.38995595418
2025-04-28,131365.2988375231,162866.74509983373,161928.8677768698,147994.54985521603,165792.38311952964,152430.71491356698,161642.4037085628,130713.49883051391,198951.20605131233,163762.44029596404,116745.40092172401,182927.73771233766,153881.08787341067,152571.32745696596,154224.14853460592,154825.9002926093,120945.99013850914,93493.34644655089,161280.23165548505,148306.3467214875,131906.52293289325,108610.64706824439,115135.15863691801
2025-04-29,131150.45487720682,163213.78197044355,162230.3837927276,148229.0038586899,166225.9571912849,152715.94144916255,161983.49160616007,130507.67292136674,198643.4422016801,163890.18783626385,116768.95469182018,183574.25693865414,154200.95121542746,152853.69956538593,154621.7384132971,155105.66595225045,120976.21831789591,93370.26317689053,161578.09118564878,148532.59068820885,131933.1355094129,108637.79226023577,115163.93450807357
2025-04-30,131183.3685463943,163374.97704803318,162365.65793651756,148347.92946706986,166718.7081466891,153083.74958809844,162222.69094466444,130642.61760601908,201156.20021213463,164537.96005920973,116947.88074473101,185441.47714425938,154402.46436132016,153117.95347355973,154848.97629378544,155218.23545102932,121006.45405224859,93218.07145311219,161923.75501702295,148753.33310400666,132135.29776433032,108664.94423665822,115192.71757121779
2025-05-02,131470.22127986318,163577.46374227834,162510.1109297417,148453.83033632216,166799.41297087868,153202.60471374338,162360.42134870437,130653.34265467085,200357.36374701804,164351.069157641,116812.49349004113,185539.6048330606,154437.57192041617,153039.21368829205,154905.3524883498,155346.66554019757,121036.69734345537,93309.90887958415,161945.56440101485,148784.99838319083,131982.32846640015,108692.10299920733,115221.50782814821
2025-05-05,131916.75940469748,164386.3374849693,163335.15278483345,149018.61581880145,167931.95011627054,153959.02447975546,163286.98018229834,131090.3145101437,201722.4552423743,165779.5115990818,116690.33482674183,186545.74422215318,155167.63419368264,153850.5563525911,155671.53543873449,155958.61263687897,121066.94819340494,93728.35134430301,162966.80645836896,149520.04294979174,131844.30568867424,108719.26854957922,115250.30528066284
2025-05-06,131765.49212984717,164403.3982406675,163384.3229145506,149069.93117588587,168176.4922757006,154062.7039696831,163388.78544374293,131178.59556018564,203238.1724105464,166223.82482902144,116617.16509517579,186956.89030193439,155217.86476742738,154005.06265546576,155780.2219048926,155845.36297224526,121097.20660398646,93623.87975894973,163202.87730543016,149715.1856296295,131761.63378212712,108746.44088947038,115279.10993056
2025-05-07,131618.54774000714,164040.4339848656,162991.51050368728,148823.34478750624,167696.5619039144,153733.90845649145,162996.52527705472,131146.06814691742,203588.4772606079,165883.90987018388,116672.42894976836,186863.8031982561,154867.3874661327,153657.7017911098,155405.28394200458,155516.29435267043,121127.4725770896,93374.28433546839,162801.67353680465,149432.60374899174,131824.07446797533,108773.62002057773,115307.92177963861
2025-05-08,131380.548897239,163536.16235130053,162492.22805797565,148478.16667214507,167113.53597581876,153364.11612654282,162505.44497320263,130699.29835565768,202043.04343146618,165255.83898807238,116596.13818766414,185843.3896338817,154358.61031849927,153100.27803498547,154931.84631371152,155021.22862021867,121157.74611460445,93257.27925528886,162257.69232136523,149053.4253958864,131737.87621877991,108800.8059445986,115336.74082969787
2025-05-09,130075.00325578303,162240.0999727013,161396.16533826996,147726.53142759358,165343.08422941703,152229.49905583353,161028.11751037763,129722.03537496025,198063.01286253,162951.3161320615,116754.97636651089,182255.0711717152,153362.58138112887,152130.4014335272,153987.2367244854,153947.61583450995,121188.02721842157,92916.5773729478,160788.7646738118,147958.96651535947,131917.3418912197,108827.9986632307,115365.5670825376
2025-05-12,132032.8556118063,167619.67454598594,167400.35940806873,151678.14308463733,171119.89172604572,156142.9994934063,166759.10627082037,131812.78121313365,203396.17929989146,168549.37771816805,117272.79974070135,187969.17903348574,158786.77829287425,157469.30357962032,159505.34534176407,159362.63353569253,121218.31589043204,94409.57378566165,166493.58348827536,151861.59632632733,132502.4123114981,108855.19817817226,115394.40053995803
2025-05-13,131439.92226672603,165169.31956807605,164680.03274909063,149882.0225362288,168219.35501357174,154256.3170175759,164049.08891040605,130769.89016065135,199502.29954754934,165604.3939504675,116549.14018422274,184777.5025317714,156325.391691419,155042.7108402244,156989.8594138146,156920.84133410826,121248.61213252743,93686.28736398896,163751.9169409561,149965.11880072372,131684.77482746347,108882.40449112192,115423.24120375977
2025-05-14,131881.07348414834,165538.28135096046,165131.36333615117,150185.65502239708,168640.73096947797,154541.67809452367,164453.43428774265,130738.33903779238,199467.7803724573,165732.12859755944,116530.17567566564,184992.31983252088,156699.76089946952,155362.7519223197,157417.19708601944,157296.8263349007,121278.91594659968,93721.65007985302,164111.3072902078,150234.9571470833,131663.3474961669,108796.03307754581,115452.08907574392
2025-05-15,132776.53587200734,167350.7888887656,167057.97498604475,151479.28262113754,170525.92416554605,155846.50907264507,166329.3845244948,131739.5288456608,202398.38998329174,167335.29271538768,116834.88300328943,188017.04912159636,158441.94968255766,157153.9675939894,159205.36783094474,158943.301998126,121309.22733454128,94319.65276965233,165919.71668855392,151482.16558721865,132007.6255900507,109665.51653960253,115480.94415771202
2025-05-16,132567.86873855966,166994.04407061328,166607.627106216,151174.64874472836,170192.34074255347,155665.92217925293,165963.2647001602,131623.11661236628,200502.38512280537,167473.6096419014,116705.64207503913,186746.29552528274,158095.10462401854,156750.89539292178,158799.61191508337,158712.0798330335,121339.54629824519,94201.17475086774,165625.77175849266,151287.04276880357,131861.6008102176,109550.68614274803,115399.46854934152
2025-05-19,132005.89122777263,166459.24728988146,165973.13593550245,150783.05326665202,169596.4921491131,155279.95901895786,165361.58912485093,131670.5572649821,200658.48795786616,167013.78485320538,116706.50158047047,186411.55981439142,157531.10226832493,156238.6714160018,158187.3000105817,158144.4041297564,121369.87283960482,93988.15435021486,165059.13864603286,150893.88030198592,131862.57193517842,109172.45994753788,115301.93849969588
2025-05-20,131626.14634815638,165260.1217974244,164705.59181849755,149944.2541476934,168295.56899001345,154404.50567562322,164150.01832829652,130870.70397248022,198911.01120212502,165616.9318579875,116679.93946219672,184764.12951385617,156304.81315042815,154883.12361627663,157004.7472143173,157004.71968839056,121400.20696051406,93683.89817924236,163759.44740430283,150004.60108495082,131832.56033184705,108444.7941048956,114465.15749077611
2025-05-21,131959.8935924486,165911.39597766587,165438.3868154303,150440.71571455564,169018.8992045108,154882.33988183428,164837.08217733965,131267.46689220975,200195.6230276707,166388.80289414342,116733.92570904453,185723.0216283919,156980.0917265076,155567.76394106942,157708.93095532036,157641.515876784,121430.54866286722,93924.65330044685,164504.20223976832,150526.37216822515,131893.55749363388,108784.95374836575,114493.76590772491
2025-05-22,131341.23509878982,164698.8103216363,164079.45642678632,149567.01902444448,167586.9208602472,153913.40817286435,163518.13886396246,130710.48653285757,200064.56498860242,164852.0072230208,116536.92873933475,185173.5148586008,155792.49461170688,154382.80911058965,156397.73313198384,156575.17543821427,121460.89794855921,93238.41831881064,163117.22503201963,149577.99905222782,131670.97754532262,108038.83805898638,114522.38147481038
2025-05-23,131979.15503989463,166207.55289143627,165729.0146740581,150662.6382923602,169325.3146655004,155119.88935192087,165140.0812497271,131720.66600361207,200935.28546448395,166689.53027900378,116761.83860926853,186248.07220709097,157267.79704603643,155870.25826304604,157907.66934800908,158003.30108025443,121491.25481948537,93736.07035146699,164786.43006965745,150726.59908595405,131925.09529798807,108065.84033805197,114491.92054764595
2025-05-26,132493.58481948197,167508.4854743056,167159.3455298443,151623.5662558488,170832.4064485845,156144.2827897056,166523.89681982872,132642.40981785045,202334.57342978058,168225.48428733402,117290.72545178434,187405.58825406092,158587.77209273895,157181.2242331537,159269.77013560556,159289.9311119803,121521.61927754145,93953.5736014554,166244.0771093626,151739.43369490604,132522.6659420599,108092.84936583026,114724.93317770866
2025-05-27,131986.87104355768,166378.0207821917,165948.34205817553,150834.6809616351,169443.8144119871,155213.5436044527,165247.38064271066,131816.4435066148,201196.48856937262,166641.0880366933,116999.5612825187,186239.63402938336,157468.04948437828,156096.93263402858,158111.88081670174,158172.9528524678,121551.99132462368,93389.7644807694,164958.69552749136,150867.81367170953,132193.6897865347,108119.86514400791,113819.58272719695
2025-05-28,131733.0737750107,166170.11988007207,165760.66259275127,150723.30252677822,169079.06558482858,154964.3508454913,165000.51172122417,131762.30586610342,201743.02768745678,166066.67162593364,117040.54327439857,186518.46538358764,157283.9873791275,155913.75924900614,157949.89939195922,157965.93735564617,121582.37096262888,93311.59166293532,164651.73777086154,150648.7964174664,132239.99389795202,108146.88767427207,113848.02979485474
2025-05-29,131919.57680273603,166497.65233602514,166115.55160439655,150970.62525714986,169389.84166098596,155177.92391965332,165314.09963758098,131995.09579648369,202295.0136150614,166274.0773663936,117141.51566401627,187032.80372532344,157543.61188571207,156107.1193906683,158288.0148682203,158213.67756639794,121612.75819345412,93428.03843835676,164968.4133729201,150887.2943677366,132354.07905009968,108173.9169583103,113784.44353362915
2025-05-30,131645.10346315743,166623.15536639647,166211.31690189303,151054.84431350924,169271.52560804033,155161.4089690898,165297.53283090892,132051.02267158136,202104.69646024104,165899.68238466198,117017.00423572767,186989.88250381392,157559.4616318687,156181.91940187442,158333.5275970579,158140.49554784596,121643.1530189972,93408.72866120638,164902.01708735502,150834.81501290484,132213.3979659517,108111.74640396853,113858.53217584727
2025-06-02,131662.50866181296,166576.73796476063,166145.51790723286,151027.7141885385,169290.52961474058,155174.96324755563,165275.0553251233,132073.1281225336,201754.24538944697,166063.26118892123,117024.5231438182,186927.56915015337,157541.94993985278,156184.06703565686,158281.77468471607,158137.45958527608,121673.55544115619,93450.16872660384,164907.50924544636,150858.93955557977,132221.89331578685,108188.02942358039,113934.82051362505
2025-06-03,131253.52148006973,165660.64938705057,165146.14345593608,150372.077596733,168180.85447309207,154461.1207662358,164239.1095137797,131362.7224055309,200524.8759600592,164905.50874912084,116849.60921048123,185934.4636528426,156562.08959135122,155237.79209662264,157354.74679193168,157071.11515486432,121703.96546182984,93217.34353016216,163876.52123888684,150147.99577452033,132024.2642136823,107859.55776013907,113601.95848008525
2025-06-04,131360.41667004078,166260.98727765406,165712.7458725374,150778.89312807398,168908.54412887085,154947.62063405817,164858.15909314642,131653.04809541962,202317.19867742067,165507.8333548876,117230.36171923598,186605.68837297874,157090.91842740873,155688.58795656773,157877.60186139162,157684.37410013453,121734.3830829172,93255.42473221781,164513.94398543576,150641.2408574897,132454.46308345612,108033.27467947485,113790.50115114744
2025-06-05,131500.47032726265,167050.85501816298,166491.83770510642,151305.77491363417,169727.1878461856,155532.51191922385,165687.29861577076,132107.95406547067,203542.39479710543,166189.54037061604,117712.70963717745,187900.63714324552,157822.74694148792,156445.01547030488,158601.36853039986,158399.36064718355,121764.80830631778,93581.81061074497,165300.44068739947,151197.5480683481,132999.451033279,108009.27555644515,113764.84909193424
2025-06-06,131778.76714779725,167768.30057116237,167266.56227192126,151828.40622047614,170498.24942016776,156059.13334370346,166458.21469012147,132709.6081726892,204418.38192399894,167191.45870651753,117930.12456637097,188778.0258006325,158515.9498296037,157173.4724904019,159270.85147217882,159080.67086525456,121795.2411339317,93709.44535942834,166092.8286456996,151738.70519659074,133245.10051597553,108359.92276547219,114139.26083395121
2025-06-09,131989.16469871262,168035.41557745717,167631.01293108714,152071.8126975922,170797.70512771056,156279.67815933254,166721.92976148907,132943.71434146643,203428.35263773668,167422.0879547346,118050.64613331022,188760.26135847054,158862.5967575815,157466.08071247023,159590.85077749693,159508.31591961384,121825.68156765951,93731.30338501737,166381.525068742,151939.72488690435,133381.27359609574,108425.0564938513,114215.2268845291
2025-06-10,132012.0598712488,168048.4170655319,167755.93772452523,152149.083633275,170956.20614864465,156371.20574823598,166827.9820726638,133101.05228193357,202237.80579953906,167659.60730409287,118151.63881973267,187982.77812225145,159010.90871108143,157632.82495285512,159728.41900290299,159648.7931834685,121856.12960940215,93957.78090562588,166519.65620453525,152046.0925054182,133495.3816808893,108260.11271139428,114040.1538589349
2025-06-11,132107.39993147083,168343.70703911662,168109.380777857,152382.70277005484,171183.69448235587,156535.52936883594,167095.17041386227,133256.00679813063,202055.62544071203,167276.06228212727,118210.54859288105,188107.9566396456,159296.0475371596,157881.01641331552,160097.81015875787,159886.76361427485,121886.58526106118,93936.55033065831,166720.3186858528,152211.97343807787,133561.9417618982,108367.96342448863,114151.65296961144
2025-06-12,131247.53421248402,166793.34693285002,166334.97056157677,151219.012087302,169445.10323805604,155382.0854730424,165405.01549504563,131934.16087384764,200886.00572044682,165623.83695590222,117954.00144909802,186355.70032662444,157665.79568659034,156302.80258404935,158456.70532459562,158215.30700237388,121917.04852453849,93429.41958560862,164995.11500310779,151047.14486810932,133272.0781660939,107369.11183129773,113103.23805096908
2025-06-13,130690.22289758651,165573.1646715663,165103.68369679747,150395.08709231776,168124.70018682542,154480.77231973238,164165.20286601744,131091.98851677318,199489.84010249382,164382.82311273905,117804.22876676026,184604.99244233134,156561.70309221494,155181.2387377161,157380.99173257823,157100.62398107385,121947.51940173654,93136.03475601849,163773.421416945,150209.07794352437,133102.85527935467,106591.58004530294,112283.86111268496
2025-06-16,131071.03934331554,166829.68235663505,166527.40588466125,151341.37554915107,169543.4773223262,155438.90392234462,165565.49564633347,132117.87888963427,201345.1289398561,165752.20174522395,118359.56846421918,185982.9753560954,157872.12034212216,156461.4077621608,158712.77951940557,158419.84870890836,121977.99789455823,93599.8386478197,165165.4978090948,151154.29436569486,133730.31407396297,106852.50010329911,112555.37322002865
2025-06-17,131222.25599210063,166769.07298358224,166516.7401179963,151337.00924024332,169508.24045590163,155402.92078677632,165526.89494499544,132153.32343337574,200756.68875200674,165717.24238343327,118223.9654696969,185529.3665626159,157865.647937615,156432.63653342074,158710.324086106,158431.8065864868,122008.48400490696,93451.27193262168,165140.94620198908,151154.44664836608,133577.1010191831,106990.42184316847,112684.9854728077
2025-06-18,131186.1947057188,166188.15529136156,165788.909029069,150885.35720394616,168737.50275670335,154915.96945434663,164771.95186185968,131592.1133703219,200969.24489168767,164638.5766346263,118226.43688138042,185156.3798580346,157150.87327498713,155726.79116382476,158017.7690403592,157685.94997748217,122038.97773468657,93292.18706569333,164361.50185395416,150640.46303691468,133579.8933803325,107017.16209028574,112521.92763623383
2025-06-19,131035.87922270448,166011.3672711902,165569.33103522638,150751.98137893356,168504.02494537176,154792.62626395095,164570.7898433028,131407.78785308334,201427.20548395286,164397.8913104745,118170.4195340382,185221.73468819435,156929.2665084006,155460.92316390728,157816.6535975815,157488.4408671163,122069.47908580139,93144.05762007205,164164.68388613127,150500.43179005728,133516.60134952446,107043.90902062567,112498.27170086233
2025-06-20,131126.6224019282,167901.77438073937,167510.3954872335,152081.90971808851,170487.64094301988,156154.04999299825,166473.38691093284,132654.19126191197,205450.76199671102,165865.94349580145,118833.0531394067,188220.52757698062,158640.0124141254,157180.9117436125,159622.60778479764,159094.2727686186,122099.98806015623,93662.06449224452,166011.87380722942,151791.46189288073,134265.28775749053,107028.28262377775,113121.85526261061
2025-06-23,130717.09585801112,166505.74151986622,165867.33178229549,151024.43180145434,169038.42574189164,155176.232357002,164971.7270587871,131446.06382824932,204613.70199697747,164672.04648884136,118564.22356978896,186726.64008855028,157155.98545375658,155797.64587620183,158095.20669243048,157552.5042047923,122130.50465965638,93403.2768759183,164524.1488350262,150815.15620298698,133961.54668066988,106710.06433050048,112788.60803174115
2025-06-24,130627.87638242681,166645.6383146687,166039.2379476243,151146.5770502546,169098.4665333125,155237.50613259338,165090.5934146505,131715.92713925563,205059.11550340627,164758.41949979917,118603.10456332001,187129.21018846205,157267.1740517254,155851.7771798158,158229.5854053959,157697.9060354857,122161.02888620764,93384.33778095967,164628.9666711685,150860.99844768574,134005.47694793838,106744.85032677733,112821.69609371171
2025-06-25,131238.12605289856,168062.8034422915,167596.7181272141,152197.1364661297,170707.53472801656,156302.55241890726,166608.07438054538,132454.585612428,207144.23890322816,166129.12928833283,119048.11122883279,188559.1360432314,158685.39863103267,157301.45695758943,159677.52515319642,159054.44878180904,122191.56074171615,93796.03692128697,166147.45754859265,151938.1766769354,134508.2743298165,107113.19914862889,113242.44087374475
2025-06-26,131810.0126718191,169516.47923883112,169075.65550852258,153205.44859868215,172248.13856369458,157378.6721217033,168122.12133682924,132948.51568016343,211058.0560677967,167484.8311917818,119090.98776371985,190892.1185306527,160007.906047444,158813.7426803404,160999.07399660832,160186.6005957449,122222.10022808878,93894.46740648738,167634.31941319033,152958.16509640164,134556.7190187525,107715.98244841809,113932.66353498332
2025-06-27,132193.6400367533,170500.82000767876,170051.38376330066,153875.2766976502,173242.2696068932,158069.53541733953,169116.0799694559,133300.6138250521,212918.04971103757,168381.68316749702,119231.19564221709,192714.88045111255,160904.12869763531,159719.03797201443,161886.36957712806,161082.44517503548,122252.64734723253,94050.32382293393,168598.36056521384,153639.27780778188,134715.13496999643,107903.76004341626,114149.2765928132
2025-06-30,131865.49139478733,170009.8377428619,169583.50167885056,153575.04753164228,172633.0994728369,157647.2705119718,168527.2952738229,133318.56228174243,211055.65043092013,167753.41133328548,119308.46306622255,191943.80924411924,160575.40214010127,159185.4044114991,161488.25326235362,161029.50220456964,122283.20210105518,93904.75378788088,168006.8552486664,153227.66660148336,134802.43671512793,107482.67046972112,113680.76406455012
2025-07-01,132125.16839394037,170266.48087848703,169749.28738652245,153707.6411339587,172764.86283257286,157732.91326310838,168667.53858140807,133366.46132638463,211594.9290683556,167522.15756362097,119322.18110952408,192741.1605169962,160642.91662787157,159307.4559882367,161584.93302225138,161012.91555587802,122313.7644914649,93730.00843787429,168134.779258505,153366.341525549,134817.93624983387,107603.52680975136,114023.875719266
2025-07-02,131834.5317337634,169628.06489449044,169003.27590620393,153242.5057065996,172243.29608603482,157342.5568637609,168011.8928093216,133031.39781755456,211664.23936714063,166973.2750612964,119374.0377851959,191753.57533458134,160011.1634891926,158757.64779528795,160959.1060545815,160292.86206251633,122344.3345203703,93597.77103390566,167511.20269463118,153014.57331303108,134876.5272840393,107186.77404763222,113667.27190869921
2025-07-03,131661.0491421093,169403.2407081689,168731.3609499858,153068.41696167432,172070.05076748275,157226.29969699495,167768.62866529892,132968.18256169345,210788.46516752025,166800.72648527872,119427.44890371515,191386.50702772778,159729.10130357952,158521.68388194576,160717.01060952034,159924.45489680057,122374.91218968041,93502.56368034147,167292.64948414455,152888.9902324415,134936.87462855314,107050.8662407633,113532.61765263382
2025-07-04,131984.89570629428,170230.7960664417,169628.8650186624,153670.89058687366,172970.64070611654,157880.0831792887,168668.27630980423,133276.1488221265,211130.6020715947,167609.78447088826,119464.05355940106,192278.29214771368,160510.82645803006,159260.425869006,161548.31787546296,160699.68261815378,122405.49750130482,93641.38119782104,168184.14749449858,153537.591895723,134978.23294174206,107311.46932658105,113823.43050758712
2025-07-07,132071.7557676551,170736.3173376571,170059.38205082895,153989.94889524023,173804.3020067945,158519.680194522,169272.57022511424,133066.8525452763,211931.0274767901,168786.19051929825,119367.0822108256,192819.8981437798,160922.9430063627,159748.96028086584,161942.56300183872,161052.66956124228,122436.0904571537,93550.99739139386,168893.2100461362,154103.76915502307,134868.66842516395,107548.69125052005,113859.69205631863
2025-07-08,132323.86641495654,171065.6639158624,170443.286594491,154250.35231375336,174039.4532915161,158701.6922482586,169590.8186468296,133366.32725411467,212210.93806945893,168932.30484451546,119434.07682269771,193261.47191967163,161200.46990581168,160000.833373188,162222.43659495184,161353.61941499432,122466.69105913739,93721.90230928663,169181.6783046507,154283.7679672331,134944.36328112843,107575.57102659374,114061.07486283101
2025-07-09,132167.34367915374,170779.72739858512,170097.26421694033,154043.6283460665,173930.80524000726,158657.5254892991,169353.13687461967,133223.91381991087,211587.98013170008,169381.27529999724,119354.78454804611,192557.8174766511,160911.2751439186,159757.87546053567,161944.59632508634,161006.5725575871,122497.29930916704,93700.0808536253,169047.43108963463,154224.51712449134,134854.77372845952,107602.45752076278,113889.69850512354
2025-07-10,131452.87717137544,169773.66594241286,169043.90648930843,153320.89902610754,172802.6050366489,157846.86555112532,168280.5608640653,133048.15864230963,207883.85147725217,168458.98159608367,119371.13126471882,191151.27971301944,159844.42193447257,158611.16300878598,160947.6826936383,159950.34080587808,122527.91520915409,93457.03117660792,167969.15279214858,153451.76184607076,134873.24330876538,107629.35073470623,113394.39692257172
2025-07-11,131212.0584874644,169014.82998643725,168048.29122400953,152701.8376223702,172253.85358843178,157573.3744435337,167521.07191859136,132798.53805767396,204633.04686371298,168660.4763125756,119270.74689187121,189648.50296375272,159031.15583544673,157742.68285112624,160228.092896072,159099.08298293492,122558.53876101051,93358.11279380573,167403.17088588016,153182.33000182308,134759.82253608754,107568.27716892352,112746.17948887142
2025-07-14,130865.36876227766,168468.94734184296,167338.97386553892,152264.09251627864,171757.60127764413,157261.2125310487,166935.1778183729,132474.0203051211,204580.52645046983,168417.19942965644,118993.5963324481,189003.36641171947,158389.05539363003,157016.90065238223,159586.32265972407,158541.02305509822,122589.16996664873,93059.03250993126,166829.1251833914,152813.45471690036,134446.67986550884,107535.96201531253,112661.8809310209
2025-07-15,131051.96109463864,169331.68082369375,168268.71125556287,152900.75055880178,172742.0502835783,157965.20501515988,167890.0266526023,132727.40326054863,205912.2295681877,169479.33480994235,119297.77038760635,189913.59008153947,159226.1860097184,157898.8687060239,160413.86416045527,159342.44475383862,122619.80882798167,93106.85595441377,167781.57958514904,153493.9223417031,134790.3554335873,107745.27436653238,112851.77839952985
2025-07-16,131226.12841004747,169870.58492813198,168845.7936393998,153306.57698179458,173161.84302661283,158246.28285323607,168391.231829301,133187.4669038781,205972.61953755986,169641.40207116422,119524.63249031409,190464.7737099775,159731.3386866086,158435.9852838663,160862.96391690825,159871.40845749338,122650.45534692267,93176.74903067935,168251.20474403776,153850.31165333625,135046.67894541015,107772.20327486494,113072.69094239177
2025-07-17,131151.1928317646,169031.66073157082,167890.1965879881,152689.77829839895,172282.70391806564,157636.97494211476,167487.44771711726,132841.9590313601,205128.82381815393,168935.63305189204,119282.43954357572,189451.32993314104,158842.55264774233,157591.37161053342,160014.7690713815,158897.71151842712,122681.10952538573,92785.35550592933,167360.27408341508,153247.13807012507,134773.03365205467,107799.13891357252,112977.21302364799
